imo,count imo,mmsi,count mmsi
8879926,2,525015247,1
9465473,2,525015276,1
9499773,2,525015296,1
8844787,2,525015303,1
8733433,2,525015340,3
9049748,2,525015340,3
9532745,2,525015343,1
8733433,2,525015349,1
9042881,2,525015381,1
8925153,2,525015383,1
8925153,2,525015384,2
9060716,2,525015407,1
9005089,2,525015471,1
8680595,2,525015578,1
74123546,2,525015597,2
8996243,2,525015603,1
8736112,2,525015616,1
9563728,2,525015639,1
8703751,2,525015722,1
8703751,2,525015723,1
9049748,2,525015740,1
9062180,2,525015818,1
8602024,2,525015840,1
9721164,2,525015894,2
9548964,2,525015989,1
9051765,2,525016009,1
9100528,2,525016107,1
7227449,2,525016132,1
10323297,2,525016148,2
9197014,2,525016302,2
8731461,2,525016310,1
9784752,2,525016312,2
8622256,2,525016487,1
9552733,2,525016536,1
9491654,2,525016608,2
9491654,2,525016609,1
9641766,2,525016700,1
8974362,2,525017007,1
8974362,2,525017077,1
9695080,2,525018054,1
9088043,2,525018055,1
8921535,2,525018091,1
9682693,2,525018132,1
9649969,2,525018144,2
9088043,2,525018149,1
8661288,2,525018151,1
9695080,2,525018154,2
9705811,2,525018192,1
9706188,2,525018193,1
9257058,2,525018195,2
9682708,2,525018220,1
9721164,2,525018239,1
9717553,2,525018289,1
9774984,2,525018444,1
9574779,2,525018498,1
8816546,2,525019090,1
8309050,2,525019195,2
8309050,2,525019307,1
9089619,2,525019357,1
9548249,2,525019415,1
7818638,2,525019458,1
8925327,2,525019480,1
9051765,2,525019510,2
9371651,2,525019522,2
9385049,2,525019522,2
9133094,2,525019549,1
9075735,2,525019589,1
9200964,2,525019680,1
9066344,2,525020014,1
7608215,2,525020094,1
9659529,2,525020155,2
9663257,2,525020170,1
5274487,2,525020216,1
8520551,2,525020238,1
9284283,2,525020327,1
9419591,2,525021069,1
9000912,2,525021159,1
9673719,2,525021181,1
9673719,2,525021187,1
8910342,2,525021217,1
9066344,2,525021449,1
8403313,2,525022039,2
8605090,2,525022064,1
8894691,2,525022074,1
8840884,2,525022212,1
9036686,2,525022277,1
4194304,2,525022298,2
4194304,2,525022303,2
9017240,2,525022306,1
9072721,2,525022337,1
9417933,2,525022387,1
8603298,2,525023099,2
8603298,2,525023100,2
9153733,2,525023203,1
9188831,2,525023212,1
9695195,2,525023250,1
8844426,2,525023257,1
3558412,2,525023326,1
8021127,2,525023440,1
8625167,2,525024217,1
9762015,2,525024302,1
9312432,2,525024417,1
8844426,2,525024666,1
9064695,2,525025066,1
9197014,2,525025070,1
9128099,2,525025091,1
9160982,2,525025094,1
9051583,2,525025099,1
9039585,2,525070673,1
8211277,2,525074436,1
8625167,2,525095626,1
9179971,2,525097000,1
9072575,2,525100000,2
9136618,2,525100028,2
9140499,2,525100069,1
9705603,2,525100114,1
9179971,2,525100158,1
9032977,2,525100194,1
9200457,2,525100318,1
9232412,2,525100439,1
9367803,2,525100457,2
9392559,2,525100458,1
9273959,2,525100502,1
9273947,2,525100515,1
9062180,2,525100576,1
9465473,2,525100765,1
8980488,2,525100956,1
9586679,2,525100987,1
9756004,2,525101088,2
9712149,2,525101101,2
9272797,2,525101317,1
9353266,2,525101468,1
9353254,2,525101469,1
9128568,2,525101667,1
9590735,2,525101824,1
9643934,2,525103006,1
9236999,2,525103007,1
9365489,2,525103009,1
9774874,2,525104002,1
9351361,2,525105004,1
9548964,2,525105389,1
9300532,2,525106006,1
9161900,2,525107009,1
9266229,2,525107016,1
9220196,2,525107018,1
9269594,2,525107021,1
9793478,2,525108015,1
9419670,2,525108018,1
9250153,2,525108023,1
9722259,2,525108032,1
9722247,2,525108033,1
9279630,2,525109005,1
9874636,2,525109008,1
9326213,2,525109009,1
9281724,2,525109012,1
9304186,2,525109014,1
9249300,2,525110002,1
9311232,2,525111002,1
9350111,2,525111006,1
9285160,2,525111011,1
9259381,2,525113010,1
9852391,2,525113012,2
9852391,2,525113013,1
9339478,2,525113026,2
9339478,2,525113027,1
9514391,2,525113030,1
9397858,2,525113032,1
9227118,2,525114048,1
8813075,2,525114056,1
9296810,2,525114057,1
9178240,2,525114102,1
9161900,2,525114113,1
9354624,2,525114114,1
9188831,2,525115062,1
9253430,2,525117007,1
9320142,2,525119015,1
9785665,2,525119024,1
9785665,2,525119025,1
9193733,2,525119071,1
9066289,2,525119133,1
9214850,2,525119142,1
9259393,2,525119162,1
9274006,2,525119166,2
9213961,2,525119179,1
9260653,2,525119187,1
9354519,2,525119191,1
9279628,2,525119216,1
9321914,2,525119218,1
9166857,2,525119219,1
9254953,2,525119223,1
9589578,2,525119238,1
9324083,2,525120014,1
9181742,2,525120018,1
9403164,2,525120021,1
9360013,2,525120023,1
9423487,2,525120028,1
9385051,2,525121010,1
9438262,2,525121021,1
9219953,2,525121024,1
9382724,2,525121026,1
9434670,2,525121031,1
9189976,2,525121033,1
9762015,2,525121037,1
9176761,2,525121038,1
9355393,2,525121041,1
9178678,2,525121045,1
9471604,2,525121048,1
9755517,2,525121054,1
9465605,2,525121056,1
9172416,2,525121059,1
9439307,2,525121069,1
9407483,2,525121071,1
9504293,2,525121072,1
9439307,2,525121073,1
9423504,2,525121077,1
9275426,2,525121080,1
9033012,2,525121092,1
9374583,2,525125006,1
9520493,2,525125017,1
9213117,2,525125019,1
9371957,2,525125023,2
9371907,2,525125024,1
9808493,2,525125030,1
9262962,2,525125031,1
9186754,2,525125034,1
9358852,2,525125038,1
9457139,2,525125044,1
1046489,2,525125046,1
9427902,2,525125047,1
8610320,2,525140000,1
9128312,2,525197000,1
9756004,2,525200097,1
9835654,2,525200281,1
8980488,2,525200312,1
9835678,2,525200452,1
9039585,2,525200466,1
9861029,2,525200849,1
9835680,2,525200866,1
9066784,2,525200925,1
9364174,2,525201273,2
9058555,2,525201479,1
9058555,2,525201579,1
9079030,2,525201625,1
9335020,2,525201763,1
9322073,2,525201810,1
6502945,2,525300078,1
8204042,2,525300092,1
9227118,2,525300100,1
9107473,2,525300165,1
9088720,2,525300237,1
9528873,2,525300549,1
7354199,2,525300559,1
9745914,2,525300666,1
8844787,2,525300706,1
9888936,2,525300836,1
9923152,2,525301105,1
9925538,2,525301156,1
9941362,2,525301218,1
8349880,2,525301356,1
9425370,2,525301397,1
9168453,2,525301422,1
8413021,2,525301498,1
9172507,2,525301532,1
8926456,2,525301593,1
9397054,2,525301714,1
9552733,2,525301823,1
9089619,2,525301911,1
9433200,2,525301996,1
9941362,2,525381218,1
9744972,2,525400061,1
8905359,2,525400229,1
9109574,2,525400574,1
7376604,2,525400684,1
8611568,2,525400839,1
9044607,2,525400885,1
9253454,2,525401207,1
9417476,2,525401289,1
9140499,2,525401327,1
9213947,2,525401344,1
9923152,2,525401696,1
9983906,2,525401748,2
9244403,2,525401806,1
9930167,2,525401847,1
9505390,2,525401960,1
9540730,2,525401964,1
9848598,2,525401969,1
9354181,2,525467649,1
9238258,2,525500108,1
9136618,2,525500329,1
9695195,2,525500381,2
9066942,2,525500465,1
9515670,2,525500645,1
9354181,2,525500759,1
9784752,2,525500760,1
9166974,2,525501058,1
9347475,2,525501093,1
9519676,2,525501153,1
8594203,2,525501154,1
8593235,2,525501204,1
9249609,2,525501222,1
9103661,2,525501229,1
9848598,2,525501335,2
9288629,2,525501339,1
9490284,2,525501386,1
9554030,2,525501418,1
9066942,2,525501465,1
9162162,2,525501474,1
9369980,2,525501566,1
9988774,2,525501636,1
9254355,2,525501733,1
8597712,2,525501778,1
9573919,2,525501799,1
9532745,2,525501810,2
9488968,2,525501829,1
9196333,2,525501973,1
9033074,2,525501997,1
9127875,2,525600354,1
9076349,2,525600360,2
9767869,2,525600467,2
9001473,2,525600580,1
9578074,2,525600723,1
4902921,2,525600798,2
8358506,2,525601114,1
9364904,2,525601225,1
9857523,2,525601540,1
9316543,2,525601780,1
9204336,2,525601784,1
8526141,2,525601848,1
9403152,2,525601901,1
9705811,2,525615210,1
9103661,2,525666666,1
9330422,2,525700046,1
9133032,2,525700576,2
8713990,2,525700701,1
9317080,2,525700820,1
8916762,2,525700889,1
9269609,2,525701006,1
9586679,2,525701047,1
9310783,2,525701059,1
8359536,2,525701103,1
1038341,2,525701161,1
1038341,2,525701255,2
1048748,2,525701450,1
1054084,2,525701489,1
9996795,2,525701644,1
9294276,2,525701878,1
9175638,2,525701901,1
9996800,2,525701970,1
9226231,2,525800162,1
9320295,2,525800871,1
1076226,2,525801039,1
9626833,2,525801050,1
9242144,2,525801170,1
9996812,2,525801179,1
9210120,2,525801261,2
9255969,2,525801270,1
1078597,2,525801392,1
9374882,2,525801396,1
8904965,2,525801611,1
9540900,2,525801660,1
1076202,2,525801705,1
1078597,2,525801742,1
9293868,2,525801752,1
9197636,2,525801764,1
1016903,2,525801779,1
9744972,2,525888888,1
9191125,2,525998144,1
9162306,2,526051891,1
8908246,2,526052657,1
10215958,2,526053894,1
8217099,2,526054577,1
8879926,2,526063866,1
8602024,2,526064416,1
10323297,2,526064724,1
9226231,2,529929000,1
9128568,2,529950000,1
9745914,2,533000024,1
9389502,2,533048200,1
9399351,2,533052900,1
9285160,2,533130518,1
9568259,2,533130553,2
9417476,2,533130737,1
9505390,2,533130928,1
9540900,2,533130955,1
9425370,2,533130961,1
9288162,2,533131107,1
9150652,2,533132041,1
9913171,2,533132074,1
9717553,2,533132112,1
9500352,2,533170062,1
9381330,2,537985026,1
9193599,2,538001946,1
9300532,2,538002749,1
9237187,2,538002876,1
9222625,2,538002957,1
9249300,2,538003047,1
9348900,2,538003093,1
9381330,2,538003174,1
9488968,2,538003223,1
9381328,2,538003273,1
9381366,2,538003313,1
9554030,2,538003568,1
9422794,2,538003770,1
9200457,2,538003834,2
9471226,2,538004094,1
9548328,2,538004128,1
9457749,2,538004188,1
9441362,2,538004193,1
9625815,2,538004297,1
9500039,2,538004408,1
9360271,2,538004461,1
9615066,2,538004604,1
9443358,2,538004653,1
9626015,2,538004689,1
9615145,2,538004706,1
9635614,2,538004711,1
9304320,2,538005323,1
9438171,2,538005561,1
9224348,2,538005649,1
9719771,2,538005778,1
9727534,2,538005781,1
9713014,2,538005870,1
9238258,2,538005928,1
9710555,2,538006221,1
9739288,2,538006316,1
9718686,2,538006383,1
9730971,2,538006550,1
9730983,2,538006552,1
9739276,2,538006897,1
9446726,2,538006920,1
9395240,2,538006951,1
9324083,2,538007021,1
9707687,2,538007105,1
9266205,2,538007241,1
9784647,2,538007467,1
9784661,2,538007469,1
9320300,2,538007584,1
9436185,2,538007625,1
9369980,2,538007717,1
9464780,2,538007749,1
9315836,2,538007801,1
9809576,2,538007929,1
9231999,2,538008042,1
9333058,2,538008059,1
9668336,2,538008376,1
9409041,2,538008563,1
9272199,2,538008819,1
9879363,2,538008834,1
9886079,2,538008837,1
9248461,2,538009001,1
9597642,2,538009124,1
9663362,2,538009193,1
9704855,2,538009258,1
9313101,2,538009317,1
9797694,2,538009376,1
9320142,2,538009388,1
9597331,2,538009432,1
9575149,2,538009442,1
9728629,2,538009446,1
9536973,2,538009514,1
9312432,2,538009523,1
9378826,2,538009527,1
9466532,2,538009578,1
9128099,2,538009596,1
9587233,2,538009659,1
9492957,2,538009788,1
9347152,2,538009909,1
9436111,2,538010022,1
9330393,2,538010075,1
9275426,2,538010138,1
9591806,2,538010145,1
9695004,2,538010218,1
9481958,2,538010224,1
9565766,2,538010477,1
9528005,2,538010540,1
9448619,2,538010555,1
9448607,2,538010556,1
9377389,2,538010718,1
9379272,2,538010719,1
9438925,2,538010786,1
9280811,2,538090118,1
9431800,2,538090492,1
9464716,2,538090522,1
9433858,2,538090537,1
9456953,2,538090584,1
9066289,2,542224110,1
9088720,2,542247110,1
8413021,2,542543110,1
9925538,2,542613110,1
9254355,2,542650110,1
8904965,2,542670110,1
9520493,2,542713110,1
1046489,2,542735110,1
9576818,2,542756110,1
9288629,2,544158120,1
8526141,2,544179120,1
5471169,2,547116900,1
9142590,2,548326000,1
9578074,2,548439100,1
9887114,2,548539000,1
9589578,2,548709000,1
9776509,2,548712000,1
9864904,2,548713000,1
9543952,2,548723000,1
9781449,2,548728000,1
9334997,2,548735000,1
9780718,2,548757000,1
9842047,2,548857000,1
9724051,2,548911000,1
9724063,2,548925000,1
9915454,2,548953000,1
9445241,2,548981000,1
8905359,2,557677000,1
9441659,2,563004300,1
9287998,2,563028300,1
9808493,2,563028700,1
9783899,2,563037400,1
9809083,2,563042100,1
9438262,2,563045400,1
9667277,2,563047600,1
9788978,2,563062400,1
9431769,2,563062900,1
9434670,2,563071500,1
9325398,2,563078500,1
9843625,2,563081900,1
9456460,2,563092500,1
9845075,2,563100300,1
9438171,2,563103700,1
9443358,2,563103900,1
9560986,2,563105600,1
9156541,2,563106300,1
9133094,2,563123700,1
9368194,2,563135600,1
9359947,2,563137200,1
9567752,2,563147100,1
9841201,2,563148900,1
9390965,2,563155900,1
9761011,2,563156600,1
9348900,2,563158800,1
9379272,2,563159200,1
9377389,2,563160900,1
9619660,2,563161100,1
9436185,2,563161900,1
9780287,2,563162100,1
9374911,2,563164300,1
9801419,2,563165300,1
9395240,2,563165800,1
9369100,2,563166800,1
9313101,2,563167200,1
9292149,2,563167500,1
9727364,2,563168500,1
9861471,2,563169500,1
9861469,2,563169700,1
9813046,2,563170200,1
9729910,2,563172800,1
9354844,2,563174500,1
9412866,2,563175600,1
9642734,2,563176400,1
9711688,2,563176500,1
9784647,2,563178900,1
9813060,2,563179400,1
9746023,2,563184100,1
9719771,2,563186100,1
9727534,2,563186300,1
9665853,2,563188900,1
9810226,2,563195400,1
9750218,2,563205800,1
9470545,2,563206300,1
9781126,2,563206400,1
9314765,2,563206600,1
9477543,2,563206900,1
9602667,2,563207400,1
9622069,2,563212200,1
9348522,2,563214900,1
9801172,2,563228500,1
9562831,2,563231300,1
9751121,2,563233100,1
9853242,2,563259700,1
9621209,2,563328000,1
9733765,2,563555000,1
9274006,2,563556000,1
9288162,2,563731000,1
9687631,2,563733000,1
9621211,2,564165000,1
9764972,2,564168000,1
9528873,2,564203000,1
9326213,2,564270000,1
9175638,2,564310000,1
9427902,2,564343000,1
9478262,2,564466000,1
9640750,2,564547000,1
9172416,2,564748000,1
9262962,2,564862000,1
9717060,2,565069000,1
9717072,2,565070000,1
9354519,2,565176000,1
9397092,2,565189000,1
9378773,2,565214000,1
9341445,2,565343000,1
9364174,2,565466000,1
9347152,2,565509000,1
9250488,2,565585000,1
9385051,2,565684000,1
9528005,2,565694000,1
9433200,2,565736000,1
9690884,2,565831000,1
9733777,2,565876000,1
9435222,2,565891000,1
9597642,2,566026000,1
9620279,2,566094000,1
9276298,2,566105000,1
9296872,2,566199000,1
9533335,2,566237000,1
9264465,2,566292000,1
9620126,2,566743000,1
9621194,2,566945000,1
9590931,2,566966000,1
9613965,2,566980000,1
8921535,2,567049300,1
9253430,2,567062800,1
9499632,2,567073400,1
9308663,2,567317000,1
9140437,2,567386000,1
9373929,2,567526000,1
9284673,2,567548000,1
9576882,2,567582000,1
9276298,2,567594000,1
9576894,2,567598000,1
9159311,2,567604000,1
9500352,2,567612000,1
9230268,2,567613000,1
9401398,2,567625000,1
9487043,2,567642000,1
9249594,2,572156220,1
9220392,2,572172220,1
9109574,2,572234220,1
9172246,2,572278220,1
8605090,2,572281210,1
9140463,2,572307220,1
8713990,2,572312220,1
9272797,2,572348220,1
9350111,2,572412220,1
9168453,2,572430220,1
8926456,2,572445220,1
9404895,2,572456220,1
9426611,2,572469220,1
9315484,2,572485220,1
9304320,2,572561220,1
9162162,2,572592220,1
9706188,2,572614210,1
9033012,2,572696220,1
9072721,2,572711210,1
8736112,2,572769000,1
9568259,2,573964290,1
9620437,2,574000940,1
9560819,2,574001130,1
9560819,2,574001140,2
9610834,2,574001730,1
9560998,2,574002280,1
9316957,2,574003180,1
9404144,2,574003770,1
9320312,2,574004610,1
9428011,2,574005170,1
9385805,2,574005350,1
9444168,2,574005560,1
9430454,2,574005860,1
9499632,2,574129000,1
9490284,2,574265000,1
9550723,2,577626000,1
8731461,2,582525709,1
9494929,2,626250000,1
9857523,2,626335000,1
1054084,2,626464000,1
1076226,2,626502000,1
1076202,2,626512000,1
9625815,2,630001120,1
8304012,2,631805011,1
9344708,2,635022632,1
9532276,2,635961380,1
9360013,2,636013469,1
9353254,2,636013694,1
9353266,2,636013695,1
9456989,2,636014530,1
9505986,2,636015074,1
9590620,2,636015295,1
9560170,2,636015409,1
9374882,2,636016112,1
9312327,2,636016130,1
9477787,2,636016277,1
9727364,2,636016558,1
9293870,2,636016563,1
9565716,2,636017308,1
9728629,2,636017395,1
9421439,2,636017635,1
9371957,2,636017913,1
9371907,2,636017914,1
9362449,2,636018064,1
9360764,2,636018108,1
9456953,2,636018164,1
9377729,2,636018186,1
9575149,2,636018196,1
9440837,2,636018280,1
9404209,2,636018311,1
9311050,2,636018316,1
9276224,2,636018342,1
9208526,2,636018583,1
9853242,2,636018613,1
9642021,2,636018886,1
9481958,2,636018946,1
9107473,2,636018955,1
9841201,2,636019280,1
9861469,2,636019282,1
9861471,2,636019286,1
9469833,2,636019307,1
9533335,2,636019610,1
9216248,2,636019904,1
9220926,2,636020099,1
9844203,2,636020284,1
9291028,2,636020379,1
9739288,2,636020428,1
9682899,2,636020435,1
9280811,2,636020483,1
9514391,2,636020561,1
9431769,2,636020610,1
9275103,2,636020667,1
9317523,2,636020720,1
9160982,2,636020811,1
9403798,2,636020867,1
9499450,2,636020967,1
9707687,2,636020973,1
9315836,2,636021031,1
9668336,2,636021045,1
9843625,2,636021107,1
9845075,2,636021125,1
9471226,2,636021128,1
9259381,2,636021139,1
9259393,2,636021154,1
9563380,2,636021204,1
9650987,2,636021254,1
9515448,2,636021333,1
9267156,2,636021360,1
9261085,2,636021391,1
9511234,2,636021464,1
9346421,2,636021465,1
9809083,2,636021474,1
9249025,2,636021586,1
9261815,2,636021614,1
9011519,2,636021640,1
9464716,2,636021664,1
9788978,2,636021702,1
9615066,2,636021709,1
9657026,2,636021715,1
9377133,2,636021721,1
9224348,2,636021761,1
9519676,2,636021800,1
9519688,2,636021801,1
9657014,2,636021805,1
9510345,2,636021817,1
9352597,2,636021894,1
9340427,2,636021896,1
9613965,2,636021911,1
9609847,2,636021928,1
9343857,2,636021968,1
9341445,2,636022025,1
9220328,2,636022046,1
9739276,2,636022067,1
9571210,2,636022071,1
9346017,2,636022078,1
9488047,2,636022140,1
9223851,2,636022150,1
9488798,2,636022155,1
9176761,2,636022290,1
9416771,2,636022323,1
9710555,2,636022352,1
9327097,2,636022387,1
9729910,2,636022462,1
9264465,2,636022482,1
9253038,2,636022611,1
9344708,2,636022632,1
9341433,2,636022853,1
9258612,2,636022900,1
9633020,2,636022914,1
9683130,2,636022964,1
9713478,2,636023066,1
9400148,2,636023213,1
9252230,2,636023273,1
9620126,2,636023448,1
9690884,2,636023543,1
9226425,2,636024137,1
9442641,2,636024256,1
9697959,2,636024263,1
9441362,2,636024306,1
9299458,2,636024577,1
9801744,2,636024760,1
9608269,2,636024959,1
9704855,2,636025035,1
9253038,2,636090899,1
9346017,2,636091525,1
